label,text
Jaundice,"i've felt really scratchy, nauseated, and worn out. i also had a high fever and lost weight. both my skin and my urine have become yellow. additionally, my stomach has been hurting."
Jaundice,"extreme itchiness, sickness, and exhaustion have all been plaguing me. in addition, i developed a fever and lost weight. my pee is black, and i've developed a yellow rash. additionally, i've had stomach ache."
Jaundice,i have been having severe itching and vomiting. i am also very tired and have lost weight. my fever is high and my skin has turned yellow. my urine is dark and i have been experiencing abdominal pain
Jaundice,"i've been experiencing intense itching and nausea. i have lost weight and am also really exhausted. my skin has become yellow, and i have a severe fever. i have dark urine, and i've been having stomach pain."
Jaundice,"i've been throwing up and experiencing intense itching. along with losing weight, i'm also really exhausted. my skin has become yellow, and my fever is really high. i've been having stomach pain and my pee is black."
Jaundice,"strong itchiness and nausea have been bothering me. i have also lost weight and am really exhausted. i have a high fever, and my skin is becoming yellow. in addition to feeling stomach ache, my pee is black."
Jaundice,i've been experiencing terrible itching and nausea. i've lost weight and am also really exhausted. my skin has become yellow and i have a severe temperature. i have dark urine and stomach ache.
Jaundice,i have been feeling itchy and have been vomiting. i am also very fatigued and have lost weight. my fever is high and my skin has become yellow. my urine is dark and i have abdominal pain
Jaundice,"i've been feeling scratchy and throwing up. i have lost weight and am also really exhausted. my skin has become yellow, and i have a severe fever. i have stomach ache and black urine."
Jaundice,"i've been itchy and have been throwing up. along with losing weight, i'm also really exhausted. my skin has turned yellow, and my fever is high. additionally, i get stomach ache and dark urine."
Jaundice,"i've had a scratchy stomach and been throwing up. aside from losing weight, i am also really exhausted. i have a high fever and yellow skin. besides having stomach ache, my pee is black."
Jaundice,"i've been itchy and throwing up. in addition, i have lost weight and feel really exhausted. my skin has become yellow and i have a severe temperature. i have abdominal ache and black urine."
Jaundice,"i've been exhausted and experiencing nausea and itching. in addition, i've lost weight and have a temperature. my urine is dark, and my skin has turned yellow. additionally, i've been having stomach pain."
Jaundice,"i have been suffering from itching, vomiting, and fatigue. i have also lost weight and have a high fever. my skin has turned yellow and my urine is dark. i have also been experiencing abdominal pain"
Jaundice,"i've been feeling scratchy, sick, and worn out. i also had a high fever and lost weight. both my skin and my urine have become yellow. additional stomach pain that i've been having"
Jaundice,"the itch, the nausea, and the weariness have been bothering me. in addition, i developed a fever and lost weight. my pee is black, and i've developed a yellow rash. additionally, i've had stomach ache."
Jaundice,"i've had nausea, vomiting, and exhaustion. additionally, i've lost weight and have a temperature. my urine is black and my skin has turned yellow. i've also been having stomach pain."
Jaundice,"i have been experiencing intense itching, vomiting, and fatigue. i have also lost weight and have a high fever. my skin has turned yellow and my urine is dark. i have been having abdominal pain as well."
Jaundice,"i've been feeling extremely scratchy, sick, and worn out. in addition, i've lost weight and have a temperature. my urine is dark, and my skin has turned yellow. additionally, i have been experiencing stomach pain."
Jaundice,"i've been constantly feeling scratchy, sick, and tired out. in addition, i've lost weight and have a temperature. my urine is dark, and my skin has turned yellow. furthermore, i have been experiencing stomach pain."
Jaundice,"i've felt really scratchy, nauseated, and worn out. i also had a high fever and lost weight. both my skin and my urine have become yellow. i've also been experiencing stomach pain."
Jaundice,"i have been having severe itching, vomiting, and fatigue. i have also lost weight and have a high fever. my skin has turned yellow and my urine is dark. i am also experiencing abdominal pain."
Jaundice,"i've been feeling really scratchy, dizzy, and worn out. in addition, i've lost weight and have a temperature. my urine is dark, and my skin has turned yellow. additionally, i get stomach pain."
Jaundice,"i've been experiencing intense itchiness, nausea, and exhaustion. i also had a high fever and lost weight. both my skin and my urine have become yellow. additionally, my stomach hurts."
Jaundice,"extreme itchiness, nausea, and exhaustion have been bothering me. in addition, i developed a fever and lost weight. my pee is black, and i've developed a yellow rash. the ache in my stomach is also present."
Jaundice,"extreme itchiness, nausea, and fatigue have been troubling me. in moreover, i experienced a fever and lost weight. my pee is black, and i've developed a yellow rash. the ache in my stomach is also present."
Jaundice,i have been feeling itchy and have been vomiting. i am also very tired and have lost weight. my fever is high and my skin has become yellow. i have been experiencing abdominal pain as well.
